"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","EST","Estonia","2011","2011",85.7,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","EST","Estonia","2014","2014",97.9,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","EST","Estonia","2015","2015",98,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","FJI","Fiji","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","FJI","Fiji","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","FJI","Fiji","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2010","2010",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2011","2011",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2012","2012",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GAB","Gabon","2013","2013",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2010","2010",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2012","2012",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2013","2013",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2014","2014",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GEO","Georgia","2015","2015",80,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GUY","Guyana","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GUY","Guyana","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GUY","Guyana","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GUY","Guyana","2010","2010",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","GUY","Guyana","2011","2011",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","IRN","Iran (Islamic Republic of)","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","IRN","Iran (Islamic Republic of)","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","IRN","Iran (Islamic Republic of)","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","IRN","Iran (Islamic Republic of)","2014","2014",99.4,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","IRN","Iran (Islamic Republic of)","2015","2015",99.4,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2005","2005",83.3,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2006","2006",82.8,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2007","2007",83,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2008","2008",81.5,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2009","2009",84,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2010","2010",82,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2011","2011",81.6,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2012","2012",80,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","ISR","Israel","2013","2013",81.6,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","KGZ","Kyrgyzstan","2012","2012",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","KGZ","Kyrgyzstan","2013","2013",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2005","2005",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2006","2006",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2007","2007",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2008","2008",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2009","2009",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2010","2010",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2011","2011",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2012","2012",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2013","2013",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2014","2014",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LAO","Lao People's Democratic Republic","2015","2015",100,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2005","2005",94.1,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2006","2006",93.3,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2007","2007",96.9,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2008","2008",92.9,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2009","2009",92.9,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2010","2010",88.5,,
"FPCIND_S1T7","Percentage of indoor cinemas that are small facilities (1 to 7 screens)","LVA","Latvia","2011","2011",88.5,,
